,paper_id,author
15896,2855,"Rejali, Farhad"
15897,2855,"Miransari, Mohammad"
15898,2856,"Li, Ying Ying"
15899,2856,"Yang, Hong"
15900,2857,"Muriithi, Leonard"
15901,2857,"Behrens, Christof"
15902,2857,"Braun, Hans-Peter"
15903,2857,"Colditzl, Frank"
15904,2858,"Kaljund, Karin"
15905,2858,"Leht, Malle"
15906,2859,"Wang, Tian-Zuo"
15907,2859,"Zhang, Jin-Li"
15908,2859,"Tian, Qiu-Ying"
15909,2859,"Zhao, Min-Gui"
15910,2859,"Zhang, Wen-Hao"
15911,2860,"Zhou, Xianrong"
15912,2860,"Song, He"
15913,2860,"Wang, Jinchuang"
15914,2861,"Ding, Hongliu"
15915,2861,"Fu, Tong-Jen"
15916,2861,"Smith, Michelle A."
15917,2862,"Hosseini, Somayeh"
15918,2862,"Bahar, Masoud"
15919,2862,"Zirak, Leila"
15920,2863,"Lavin, T. E."
15921,2863,"Nielsen, B. D."
15922,2863,"Zingsheim, J. N."
15923,2863,"O'Connor-Robison, C. I."
15924,2863,"Link, J. E."
15925,2863,"Hill, G. M."
15926,2863,"Shelton, J."
15927,2864,"Dona, Mattia"
15928,2864,"Confalonieri, Massimo"
15929,2864,"Minio, Andrea"
15930,2864,"Biggiogera, Marco"
15931,2864,"Buttafava, Armando"
15932,2864,"Raimondi, Elena"
15933,2864,"Delledonne, Massimo"
15934,2864,"Ventura, Lorenzo"
15935,2864,"Sabatini, Maria Elisa"
15936,2864,"Macovei, Anca"
15937,2864,"Giraffa, Giorgio"
15938,2864,"Carbonera, Daniela"
15939,2864,"Balestrazzi, Alma"
15940,2865,"Pitts-Singer, Theresa L."
15941,2866,"Pitts-Singer, Theresa L."
15942,2867,"Provorov, N. A."
15943,2867,"Chuklina, J."
15944,2867,"Vorobyov, N. I."
15945,2867,"Onishchuk, O. P."
15946,2867,"Simarov, B. V."
15947,2868,"Papadopoulou, Smaragdi"
15948,2869,"Colas, D."
15949,2869,"Doumeng, C."
15950,2869,"Pontalier, P. Y."
15951,2869,"Rigal, L."
15952,2870,"Kaljund, Karin"
15953,2870,"Leht, Malle"
15954,2870,"Jaaska, Vello"
15955,2871,"Coblentz, W. K."
15956,2871,"Coffey, K. P."
15957,2871,"Young, A. N."
15958,2871,"Bertram, M. G."
15959,2872,"Ding, W. R."
15960,2872,"Long, R. J."
15961,2872,"Guo, X. S."
15962,2873,"Nallu, Sumitha"
15963,2873,"Silverstein, Kevin A. T."
15964,2873,"Samac, Deborah A."
15965,2873,"Bucciarelli, Bruna"
15966,2873,"Vance, Carroll P."
15967,2873,"VandenBosch, Kathryn A."
15968,2874,"Qu, Jiao"
15969,2874,"Luo, Chunqiu"
15970,2874,"Zhang, Qian"
15971,2874,"Cong, Qiao"
15972,2874,"Yuan, Xing"
15973,2875,"Zancarini, A."
15974,2875,"Mougel, C."
15975,2875,"Terrat, S."
15976,2875,"Salon, C."
15977,2875,"Munier-Jolain, N."
15978,2876,"Djebali, Naceur"
15979,2876,"Aribi, Souha"
15980,2876,"Taamalli, Wael"
15981,2876,"Arraouadi, Soumaya"
15982,2876,"Aouani, Mohamed Elarbi"
15983,2876,"Badri, Mounawer"
15984,2877,"Siampour, M."
15985,2877,"Izadpanah, K."
15986,2877,"Galetto, L."
15987,2877,"Salehi, M."
15988,2877,"Marzachi, C."
15989,2878,"D'Orazio, Valeria"
15990,2878,"Ghanem, Alaa"
15991,2878,"Senesi, Nicola"
15992,2879,"Wang, S. -Y."
15993,2879,"Gu, S. -H."
15994,2879,"Han, L."
15995,2879,"Guo, Y. -Y."
15996,2879,"Zhou, J. -J."
15997,2879,"Zhang, Y. -J."
15998,2880,"Ripoll, G."
15999,2880,"Gonzalez-Calvo, L."
16000,2880,"Molino, F."
16001,2880,"Calvo, J. H."
16002,2880,"Joy, M."
16003,2881,"Wang, Zan"
16004,2881,"Yan, Hongwei"
16005,2881,"Fu, Xinnian"
16006,2881,"Li, Xuehui"
16007,2881,"Gao, Hongwen"
16008,2882,"Genre, Andrea"
16009,2882,"Chabaud, Mireille"
16010,2882,"Balzergue, Coline"
16011,2882,"Puech-Pages, Virginie"
16012,2882,"Novero, Mara"
16013,2882,"Rey, Thomas"
16014,2882,"Fournier, Joelle"
16015,2882,"Rochange, Soizic"
16016,2882,"Becard, Guillaume"
16017,2882,"Bonfante, Paola"
16018,2882,"Barker, David G."
16019,2883,"Nars, A."
16020,2883,"Rey, T."
16021,2883,"Lafitte, C."
16022,2883,"Vergnes, S."
16023,2883,"Amatya, S."
16024,2883,"Jacquet, C."
16025,2883,"Dumas, B."
16026,2883,"Thibaudeau, C."
16027,2883,"Heux, L."
16028,2883,"Bottin, A."
16029,2883,"Fliegmann, J."
16030,2884,"Andrio, Emilie"
16031,2884,"Marino, Daniel"
16032,2884,"Marmeys, Anthony"
16033,2884,"de Segonzac, Marion Dunoyer"
16034,2884,"Damiani, Isabelle"
16035,2884,"Genre, Andrea"
16036,2884,"Huguet, Stephanie"
16037,2884,"Frendo, Pierre"
16038,2884,"Puppo, Alain"
16039,2884,"Pauly, Nicolas"
16040,2885,"Bogacki, Paul"
16041,2885,"Peck, David M."
16042,2885,"Nair, Ramakrishnan M."
16043,2885,"Howie, Jake"
16044,2885,"Oldach, Klaus H."
16045,2886,"Frei, Andreas"
16046,2886,"Bucher, Toralf"
16047,2886,"Walter, Marc"
16048,2886,"Ajdacic-Gross, Vladeta"
16049,2887,"Hosseinirad, Ali"
16050,2887,"Chaichi, Mohammad Reza"
16051,2887,"Sadeghpour, Amir"
16052,2888,"Tesfaye, Mesfin"
16053,2888,"Silverstein, Kevin A. T."
16054,2888,"Nallu, Sumitha"
16055,2888,"Wang, Lin"
16056,2888,"Botanga, Christopher J."
16057,2888,"Gomez, S. Karen"
16058,2888,"Costa, Liliana M."
16059,2888,"Harrison, Maria J."
16060,2888,"Samac, Deborah A."
16061,2888,"Glazebrook, Jane"
16062,2888,"Katagiri, Fumiaki"
16063,2888,"Gutierrez-Marcos, Jose F."
16064,2888,"VandenBosch, Kathryn A."
16065,2889,"Blanc, M."
16066,2889,"Arlabosse, P."
16067,2890,"Hall, Jean A."
16068,2890,"Bobe, Gerd"
16069,2890,"Hunter, Janice K."
16070,2890,"Vorachek, William R."
16071,2890,"Stewart, Whitney C."
16072,2890,"Vanegas, Jorge A."
16073,2890,"Estill, Charles T."
16074,2890,"Mosher, Wayne D."
16075,2890,"Pirelli, Gene J."
16076,2891,"Khan, Wajahatullah"
16077,2891,"Palanisamy, Ravishankar"
16078,2891,"Critchley, Alan T."
16079,2891,"Smith, Donald L."
16080,2891,"Papadopoulos, Yousef"
16081,2891,"Prithiviraj, Balakrishan"
16082,2892,"Alves, Susana P."
16083,2892,"Santos-Silva, Jose"
16084,2892,"Cabrita, Ana R. J."
16085,2892,"Fonseca, Antonio J. M."
16086,2892,"Bessa, Rui J. B."
16087,2893,"Digman, M. F."
16088,2893,"Shinners, K. J."
16089,2893,"Boettcher, M. E."
16090,2894,"Canbolat, Onder"
16091,2894,"Kalkan, Hatice"
16092,2894,"Filya, Ismail"
16093,2895,"Filippou, Panagiota"
16094,2895,"Antoniou, Chrystalla"
16095,2895,"Fotopoulos, Vasileios"
16096,2896,"Khodarahmpour, Z."
16097,2896,"Soltani, A."
16098,2897,"Szczerski, Carl"
16099,2897,"Naguit, Christian"
16100,2897,"Markham, John"
16101,2897,"Goh, Tee Boon"
16102,2897,"Renault, Sylvie"
16103,2898,"Raza, Amir"
16104,2898,"Friedel, Juergen K."
16105,2898,"Moghaddam, Ali"
16106,2898,"Ardakani, Mohammad R."
16107,2898,"Loiskandl, Willibald"
16108,2898,"Himmelbauer, Margarita"
16109,2898,"Bodner, Gernot"
16110,2899,Fu Yan-bo
16111,2899,Fan Yan-min
16112,2899,Sheng Jian-dong
16113,2899,Li Ning
16114,2899,Wu Hong-qi
16115,2899,Li Mei-ting
16116,2899,Li Li
16117,2899,Zhao Yun
16118,2900,"Orosz, Erika"
16119,2900,"Farkas, Agnes"
16120,2900,"Koedoeboecz, Laszlo"
16121,2900,"Becsagh, Peter"
16122,2900,"Danka, Jozsef"
16123,2900,"Kucsera, Istvan"
16124,2900,"Fueleky, Gyoergy"
16125,2901,"Sulieman, Saad"
16126,2901,"Schulze, Joachim"
16127,2901,Lam-Son Phan Tran
16128,2902,"Fajardo, Thor V. M."
16129,2902,"Peiro, Ana"
16130,2902,"Pallas, Vicente"
16131,2902,"Sanchez-Navarro, Jesus"
16132,2903,"Vysniauskiene, Regina"
16133,2903,"Ranceliene, Vida"
16134,2903,"Patamsyte, Jolanta"
16135,2903,"Zvingila, Donatas"
16136,2904,"Karamanos, R. E."
16137,2904,"Stevenson, F. C."
16138,2905,"Wang, Xiaojuan"
16139,2905,"Feng, Guanghui"
16140,2905,"Deng, Zhigang"
16141,2905,"Wang, Wenbin"
16142,2905,"Jin, Liang"
16143,2906,"Burns, J. C."
16144,2906,"Fisher, D. S."
16145,2907,"Somera, Merike"
16146,2907,"Truve, Erkki"
16147,2908,"Dube, Marie-Pier"
16148,2908,"Castonguay, Yves"
16149,2908,"Cloutier, Jean"
16150,2908,"Michaud, Josee"
16151,2908,"Bertrand, Annick"
16152,2909,"Bourcy, Marie"
16153,2909,"Brocard, Lysiane"
16154,2909,"Pislariu, Catalina I."
16155,2909,"Cosson, Viviane"
16156,2909,"Mergaert, Peter"
16157,2909,"Tadege, Millon"
16158,2909,"Mysore, Kirankumar S."
16159,2909,"Udvardi, Michael K."
16160,2909,"Gourion, Benjamin"
16161,2909,"Ratet, Pascal"
16162,2910,"Erzeel, Ellen"
16163,2910,"Van Bochaute, Pieter"
16164,2910,"Thu, Tran T."
16165,2910,"Angenon, Geert"
16166,2911,"Balog, A."
16167,2911,"Schmitz, O. J."
16168,2912,"Garcia-Estringana, P."
16169,2912,"Alonso-Blazquez, N."
16170,2912,"Marques, M. J."
16171,2912,"Bienes, R."
16172,2912,"Gonzalez-Andres, F."
16173,2912,"Alegre, J."
16174,2913,"Chao, Yuehui"
16175,2913,"Yang, Qingchuan"
16176,2913,"Kang, Junmei"
16177,2913,"Zhang, Tiejun"
16178,2913,"Sun, Yan"
16179,2914,"Liu, Liang"
16180,2914,"Fan, Xiu-Duo"
16181,2914,"Wang, Fa-Wei"
16182,2914,"Wang, Nan"
16183,2914,"Dong, Yuan-Yuan"
16184,2914,"Liu, Xiu-Ming"
16185,2914,"Yang, Jing"
16186,2914,"Wang, Yan-Fang"
16187,2914,"Li, Hai-Yan"
16188,2915,"Kepczynska, Ewa"
16189,2915,"Zielinska, Sylwia"
16190,2916,"Araujo, S. S."
16191,2916,"Duque, A. S."
16192,2916,"Silva, J. M."
16193,2916,"Santos, D."
16194,2916,"Silva, A. B."
16195,2916,"Fevereiro, P."
16196,2917,"Aufrere, J."
16197,2917,"Theodoridou, K."
16198,2917,"Baumont, R."
16199,2918,"Ertani, Andrea"
16200,2918,"Schiavon, Michela"
16201,2918,"Muscolo, Adele"
16202,2918,"Nardi, Serenella"
16203,2919,"Iyer, Niranjani J."
16204,2919,"Tang, Yuhong"
16205,2919,"Mahalingam, Ramamurthy"
16206,2920,"Kim, Goon-Bo"
16207,2920,"Nam, Young-Woo"
16208,2921,"Perez Aguirreburualde, Maria Sol"
16209,2921,"Cristina Gomez, Maria"
16210,2921,"Ostachuk, Agustin"
16211,2921,"Wolman, Federico"
16212,2921,"Albanesi, Guillermo"
16213,2921,"Pecora, Andrea"
16214,2921,"Odeon, Anselmo"
16215,2921,"Ardila, Fernando"
16216,2921,"Escribano, Jose M."
16217,2921,"Dus Santos, Maria Jose"
16218,2921,"Wigdorovitz, Andres"
16219,2922,"Marchetti, Marta"
16220,2922,"Capela, Delphine"
16221,2922,"Poincloux, Renaud"
16222,2922,"Benmeradi, Nacer"
16223,2922,"Auriac, Marie-Christine"
16224,2922,"Le Ru, Aurelie"
16225,2922,"Maridonneau-Parini, Isabelle"
16226,2922,"Batut, Jacques"
16227,2922,"Masson-Boivin, Catherine"
16228,2923,"Maks, Nicole"
16229,2923,"Fu, Tong-Jen"
16230,2924,"Jia, Rui Zong"
16231,2924,"Tao Wang, En"
16232,2924,"Liu, Jing Hui"
16233,2924,"Li, Ying"
16234,2924,"Gu, Jun"
16235,2924,"Yuan, Hong Li"
16236,2924,"Chen, Wen Xin"
16237,2925,"Liu, Wenting"
16238,2925,"Liang, Zongsuo"
16239,2925,"Shan, Changjuan"
16240,2925,"Marsolais, Frederic"
16241,2925,"Tian, Lining"
16242,2926,"Laura Fiasconaro, M."
16243,2926,"Sanchez-Diaz, Manuel"
16244,2926,"Carmen Antolin, M."
16245,2927,"Campanelli, Angela"
16246,2927,"Ruta, Claudia"
16247,2927,"De Mastro, Giuseppe"
16248,2927,"Morone-Fortunato, Irene"
16249,2928,"Aranjuelo, Iker"
16250,2928,"Tcherkez, Guillaume"
16251,2928,"Molero, Gemma"
16252,2928,"Gilard, Franoise"
16253,2928,"Avice, Jean-Christophe"
16254,2928,"Nogues, Salvador"
16255,2929,"Banasiak, Joanna"
16256,2929,"Biala, Wanda"
16257,2929,"Staszkow, Anna"
16258,2929,"Swarcewicz, Barbara"
16259,2929,"Kepczynska, Ewa"
16260,2929,"Figlerowicz, Marek"
16261,2929,"Jasinski, Michal"
16262,2930,"Saeed, Qamar"
16263,2930,"Zaka, Muhammad"
16264,2930,"Saeed, Shafqat"
16265,2930,"Bakhtawar, Marryam"
16266,2931,"Verdonk, Julian C."
16267,2931,"Sullivan, Michael L."
16268,2932,"Boettger, Jorge A. Achata"
16269,2932,"Bundy, C. Scott"
16270,2932,"Oesterle, Naomi"
16271,2932,"Hanson, Stephen F."
16272,2933,"Farhadian, Omidvar"
16273,2933,"Daghighi, Leila"
16274,2933,"Dorche, Eisa Ebrahimi"
16275,2934,"Roque, Edelin"
16276,2934,"Serwatowska, Joanna"
16277,2934,"Cruz Rochina, M."
16278,2934,"Wen, Jiangqi"
16279,2934,"Mysore, Kirankumar S."
16280,2934,"Yenush, Lynne"
16281,2934,"Pio Beltran, Jose"
16282,2934,"Canas, Luis A."
16283,2935,"Wang, Tian-Zuo"
16284,2935,"Xia, Xiu-Zhi"
16285,2935,"Zhao, Min-Gui"
16286,2935,"Tian, Qiu-Ying"
16287,2935,"Zhang, Wen-Hao"
16288,2936,"Brambilla, Gianfranco"
16289,2936,"De Filippis, Stefania Paola"
16290,2936,"Esposito, Vittorio"
16291,2936,"Settimo, Gaetano"
16292,2937,"Maulfair, D. D."
16293,2937,"Heinrichs, A. J."
16294,2938,"Unelius, C. R."
16295,2938,"Park, K. -C."
16296,2938,"McNeill, M."
16297,2938,"Wee, S. L."
16298,2938,"Bohman, B."
16299,2938,"Suckling, D. M."
16300,2939,"Tan, Jiali"
16301,2939,"Wang, Congying"
16302,2939,"Xiang, Bin"
16303,2939,"Han, Ruihong"
16304,2939,"Guo, Zhenfei"
16305,2940,"Lagunes Espinoza, Luz del Carmen"
16306,2940,"Julier, Bernadette"
16307,2941,"Rand, Tatyana A."
16308,2942,"Ben Salah, Imene"
16309,2942,"Albacete, Alfonso"
16310,2942,"Messedi, Dorsaf"
16311,2942,"Gandour, Mhemmed"
16312,2942,"Martinez Andujar, Cristina"
16313,2942,"Zribi, Kais"
16314,2942,"Martinez, Vicente"
16315,2942,"Abdelly, Chedly"
16316,2942,"Perez-Alfocea, Francisco"
16317,2943,"Kornfelt, L. F."
16318,2943,"Weisbjerg, M. R."
16319,2943,"Norgaard, P."
16320,2944,"Li, Yan"
16321,2944,"Sun, Yan"
16322,2944,"Yang, Qingchuan"
16323,2944,"Fang, Feng"
16324,2944,"Kang, Junmei"
16325,2944,"Zhang, Tiejun"
16326,2945,"Sun, Yan"
16327,2945,"Long, Ruicai"
16328,2945,"Kang, Junmei"
16329,2945,"Zhang, Tiejun"
16330,2945,"Zhang, Ze"
16331,2945,"Zhou, He"
16332,2945,"Yang, Qingchuan"
16333,2946,"Schmitt, Andreas"
16334,2946,"Pausch, Johanna"
16335,2946,"Kuzyakov, Yakov"
16336,2947,"Yang, Peizhi"
16337,2947,"Zhang, Pan"
16338,2947,"Li, Bing"
16339,2947,"Hu, Tianming"
16340,2948,"Mattera, Juan"
16341,2948,"Romero, Luis A."
16342,2948,"Cuatrin, Alejandra L."
16343,2948,"Cornaglia, Patricia S."
16344,2948,"Grimoldi, Agustin A."
16345,2949,"Ismail, Saleh M."
16346,2949,"Almarshadi, Mohammed H."
16347,2950,"Eberbach, Philip L."
16348,2950,"Hoffmann, Jeffrey"
16349,2950,"Moroni, Sergio J."
16350,2950,"Wade, Leonard J."
16351,2950,"Weston, Leslie A."
16352,2951,"Sullivan, Michael L."
16353,2951,"Zeller, Wayne E."
16354,2952,"Honaas, Loren A."
16355,2952,"Wafula, Eric K."
16356,2952,"Yang, Zhenzhen"
16357,2952,"Der, Joshua P."
16358,2952,"Wickett, Norman J."
16359,2952,"Altman, Naomi S."
16360,2952,"Taylor, Christopher G."
16361,2952,"Yoder, John I."
16362,2952,"Timko, Michael P."
16363,2952,"Westwood, James H."
16364,2952,"dePamphilis, Claude W."
16365,2953,"Yeoh, Chin Chin"
16366,2953,"Balcerowicz, Martin"
16367,2953,"Zhang, Lulu"
16368,2953,"Jaudal, Mauren"
16369,2953,"Brocard, Lysiane"
16370,2953,"Ratet, Pascal"
16371,2953,"Putterill, Joanna"
16372,2954,"Abd El-Naby, Zeinab M."
16373,2954,"Nabila, A. Mohamed"
16374,2954,"Shaban, Kh. A."
16375,2955,"Nikzad, Setareh"
16376,2955,"Ghobadi, Rozhin"
16377,2955,"Farsi, Maliheh"
16378,2955,"Nikzad, Mojtaba"
16379,2955,"Nikzad, Mehdi"
16380,2956,"Saeed, Nawaz"
16381,2956,"Tauqir, Nasir Ali"
16382,2956,"Shahzad, Muhammad Aasif"
16383,2956,"Sarwar, Muhammad"
16384,2956,Mahr-un-Nisa
16385,2956,"Rehman, Muhammad Saif Ur"
16386,2957,"Liatukiene, Aurelija"
16387,2957,"Liatukas, Zilvinas"
16388,2957,"Schitea, Maria"
16389,2957,"Ruzgas, Vytautas"
16390,2958,"Ebeid, A. R."
16391,2958,"Abdel, A. A."
16392,2958,"Gesraha, M. A."
16393,2959,"Terpolilli, Jason"
16394,2959,"Hill, Yvette"
16395,2959,"Tian, Rui"
16396,2959,"Howieson, John"
16397,2959,"Braeu, Lambert"
16398,2959,"Goodwin, Lynne"
16399,2959,"Han, James"
16400,2959,"Liolios, Konstantinos"
16401,2959,"Huntemann, Marcel"
16402,2959,"Pati, Amrita"
16403,2959,"Woyke, Tanja"
16404,2959,"Mavromatis, Konstantinos"
16405,2959,"Markowitz, Victor"
16406,2959,"Ivanova, Natalia"
16407,2959,"Kyrpides, Nikos"
16408,2959,"Reeve, Wayne"
16409,2960,"Terpolilli, Jason"
16410,2960,"Garau, Giovanni"
16411,2960,"Hill, Yvette"
16412,2960,"Tian, Rui"
16413,2960,"Howieson, John"
16414,2960,"Braeu, Lambert"
16415,2960,"Goodwin, Lynne"
16416,2960,"Han, James"
16417,2960,"Liolios, Konstantinos"
16418,2960,"Huntemann, Marcel"
16419,2960,"Pati, Amrita"
16420,2960,"Woyke, Tanja"
16421,2960,"Mavromatis, Konstantinos"
16422,2960,"Markowitz, Victor"
16423,2960,"Ivanova, Natalia"
16424,2960,"Kyrpides, Nikos"
16425,2960,"Reeve, Wayne"
16426,2961,"Lemes, Rodrigo Luis"
16427,2961,"Soares Filho, Cecilio Viega"
16428,2961,"Garcia Neto, Manoel"
16429,2961,"Heinrichs, Reges"
16430,2962,"Nascimento, Moyses"
16431,2962,"Campana Nascimento, Ana Carolina"
16432,2962,"Cirillo, Marcelo Angelo"
16433,2962,"Ferreira, Adesio"
16434,2962,"Peternelli, Luiz Alexandre"
16435,2962,"de Paula, Reinaldo Ferreira"
16436,2963,"Teng, Yanguo"
16437,2963,"Yang, Jie"
16438,2963,"Song, Liuting"
16439,2963,"Wang, Jinsheng"
16440,2964,"Pavy, Nathalie"
16441,2964,"Deschenes, Astrid"
16442,2964,"Blais, Sylvie"
16443,2964,"Lavigne, Patricia"
16444,2964,"Beaulieu, Jean"
16445,2964,"Isabel, Nathalie"
16446,2964,"Mackay, John"
16447,2964,"Bousquet, Jean"
16448,2965,"Putterill, Joanna"
16449,2965,"Zhang, Lulu"
16450,2965,"Yeoh, Chin Chin"
16451,2965,"Balcerowicz, Martin"
16452,2965,"Jaudal, Mauren"
16453,2965,"Gasic, Erika Varkonyi"
16454,2966,Xu Wei
16455,2966,Shi Shangli
16456,2966,Qi Juan
16457,2966,"Squires, Victor R."
16458,2966,Hua Limin
16459,2966,Zhang Wenyu
16460,2966,Wang Xingzhong
16461,2966,Wang Yongfu
16462,2966,Ni Xingze
16463,2966,Liu Changbo
16464,2966,Li Peng
16465,2966,Chai Shaofang
16466,2967,"Terzi, I."
16467,2967,"Demir, Y."
16468,2967,"Kocacaliskan, I."
16469,2968,"Zhu, Wen"
16470,2968,"Tang, Chenhuan"
16471,2968,"Sun, Xiaoping"
16472,2968,"Liu, Jianxin"
16473,2968,"Wu, Yueming"
16474,2968,"Yuan, Yaoming"
16475,2968,"Zhang, Xinkai"
16476,2969,"Pajor, F."
16477,2969,"Gallo, O."
16478,2969,"Poti, P."
16479,2970,"Farissi, Mohamed"
16480,2970,"Bouizgaren, Abdelaziz"
16481,2970,"Faghire, Mustapha"
16482,2970,"Bargaz, Adnane"
16483,2970,"Ghoulam, Cherki"
16484,2971,"Rouached, Aida"
16485,2971,"Slama, Ines"
16486,2971,"Zorrig, Walid"
16487,2971,"Jdey, Asma"
16488,2971,"Cukier, Caroline"
16489,2971,"Rabhi, Mokded"
16490,2971,"Talbi, Ons"
16491,2971,"Limami, Anis Mohamed"
16492,2971,"Abdelly, Chedly"
16493,2972,"Ward, G. N."
16494,2972,"Clark, S. G."
16495,2972,"Kearney, G. A."
16496,2972,"McCaskill, M. R."
16497,2972,"Raeside, M. C."
16498,2972,"Lawson, A. R."
16499,2972,"Behrendt, R."
16500,2973,"Vranic, Marina"
16501,2973,"Bosnjak, K."
16502,2973,"Perculija, G."
16503,2973,"Leto, J."
16504,2973,"Kutnjak, H."
16505,2973,"Pejic, Kristina"
16506,2974,"Zhang, Wenxu"
16507,2974,"Fang, Shehui"
16508,2974,"Shan, Huajia"
16509,2974,"Li, Ying"
16510,2974,"Shang, Laigui"
16511,2974,"Wang, Mingya"
16512,2974,"Mao, Peisheng"
16513,2975,"Bai, Xi"
16514,2975,"Liu, Jing"
16515,2975,"Tang, Lili"
16516,2975,"Cai, Hua"
16517,2975,"Chen, Ming"
16518,2975,"Ji, Wei"
16519,2975,"Liu, Ying"
16520,2975,"Zhu, Yanming"
16521,2976,"Stefanov, Detelin"
16522,2976,"Petkova, Dimitrija"
16523,2976,"Marinova, Diana"
16524,2976,"Panayotova, Galina"
16525,2976,"Kapchina, Veneta"
16526,2976,"Molle, Emil"
16527,2977,"Qu, Jiao"
16528,2977,"Yuan, Xing"
16529,2977,"Cong, Qiao"
16530,2978,"Huang, Jian-xiong"
16531,2978,"Sui, Peng"
16532,2978,"Nie, Sheng-wei"
16533,2978,"Gao, Wang-sheng"
16534,2978,"Chen, Yuan-quan"
16535,2979,"Sujak, Agnieszka"
16536,2979,"Dziwulska-Hunek, Agata"
16537,2979,"Reszczynska, Emilia"
16538,2980,"Karpiesiuk, Krzysztof"
16539,2980,"Kozera, Wojciech"
16540,2980,"Bugnacka, Dorota"
16541,2980,"Falkowski, Janusz"
16542,2981,"Ortega-Perez, R."
16543,2981,"Espinoza-Villavicencio, J. L."
16544,2981,"Palacios-Mechetnov, E."
16545,2981,"Palacios-Espinosa, A."
16546,2981,"Arjona-Lopez, O."
16547,2981,"Murillo-Amador, B."
16548,2981,"Rivera-Acuna, F."
16549,2982,Chen Ji-Shan
16550,2982,Gao Cao
16551,2982,Di Gui-Li
16552,2982,Zhu Rui-Fen
16553,2982,Zhang Yue-Xue
16554,2983,"Al-Faifi, Sulieman A."
16555,2983,"Migdadi, Hussein M."
16556,2983,"Al-doss, Abedallah"
16557,2983,"Ammar, Megahed H."
16558,2983,"El-Harty, Ehab H."
16559,2983,"Khan, Muhammad Altaf."
16560,2983,"Muhammad, Javed Matlob"
16561,2983,"Alghamdi, Salem S."
16562,2984,"Radic, Danka"
16563,2984,"Gujanicic, Vera"
16564,2984,"Petricevic, Jelena"
16565,2984,"Raicevic, Vera"
16566,2984,"Lalevic, Blazo"
16567,2984,"Rudic, Zeljka"
16568,2984,"Bozic, Mile"
16569,2985,"Ahmad, Nazir"
16570,2985,Zia-Ur-Rahman
16571,2985,"Akhtar, Nafees"
16572,2985,"Ali, Shujait"
16573,2985,"Ahmad, Maqbool"
16574,2985,"Ahmad, Ijaz"
16575,2986,"Ahsyee, R. Salem"
16576,2986,"Al-Sloge, O."
16577,2986,"Calic, Irena"
16578,2986,"Brankovic, Gordana"
16579,2986,"Zoric, M."
16580,2986,"Momirovic, Una"
16581,2986,"Vasiljevic, Sanja"
16582,2986,"Surlan-Momirovic, Gordana"
16583,2987,"Djebali, Naceur"
16584,2988,"Latorre, Lucia"
16585,2988,"Larrinaga, Asier R."
16586,2988,"Santamara, Luis"
16587,2989,"Jaksic, Snezana P."
16588,2989,"Vuckovic, Savo M."
16589,2989,"Vasiljevic, Sanja"
16590,2989,"Grahovac, Nada"
16591,2989,"Popovic, Vera"
16592,2989,"Sunjka, Dragana B."
16593,2989,"Dozet, Gordana K."
16594,2990,"Mielmann, Annchen"
16595,2991,"Galussi, A. A."
16596,2991,"Argueello, J. A."
16597,2991,"Moya, M. E."
16598,2991,"Zuriaga, F. D."
16599,2991,"Zimmermann, L. R."
16600,2992,"Capra, G."
16601,2992,"Martinez, R."
16602,2992,"Fradiletti, F."
16603,2992,"Cozzano, S."
16604,2992,"Repiso, L."
16605,2992,"Marquez, R."
16606,2992,"Ibanez, F."
16607,2993,"Keady, Tim W. J."
16608,2993,"Hanrahan, James P."
16609,2993,"Marley, Christina L."
16610,2993,"Scollan, Nigel D."
16611,2994,"Wambacq, Eva"
16612,2994,"Latre, Joos P."
16613,2994,"Haesaert, Geert"
16614,2995,"Jatkauskas, Jonas"
16615,2995,"Vrotniakiene, Vilma"
16616,2995,"Ohlsson, Christer"
16617,2995,"Lund, Bente"
16618,2996,"Koehler, Brigitte"
16619,2996,"Diepolder, Michael"
16620,2996,"Ostertag, Johannes"
16621,2996,"Thurner, Stefan"
16622,2996,"Spiekers, Hubert"
16623,2997,"Khu, Dong-Man"
16624,2997,"Reyno, Rafael"
16625,2997,"Han, Yuanhong"
16626,2997,"Zhao, Patrick X."
16627,2997,"Bouton, Joseph H."
16628,2997,"Brummer, E. Charles"
16629,2997,"Monteros, Maria J."
16630,2998,"Glab, Tomasz"
16631,2998,"Gondek, Krzysztof"
16632,2999,"Yost, Matt A."
16633,2999,"Coulter, Jeffrey A."
16634,2999,"Russelle, Michael P."
16635,3000,"Annicchiarico, P."
16636,3000,"Pecetti, L."
16637,3000,"Tava, A."
16638,3001,"Belen Guinazu, Lorena"
16639,3001,"Alberto Andres, Javier"
16640,3001,"Rovera, Marisa"
16641,3001,"Balzarini, Monica"
16642,3001,"Beatriz Rosas, Susana"
16643,3002,"Liu, Yi"
16644,3002,"Gianinazzi-Pearson, Vivienne"
16645,3002,"Arnould, Christine"
16646,3002,"Wipf, Daniel"
16647,3002,"Zhao, Bin"
16648,3002,"van Tuinen, Diederik"
16649,3003,"Tillman, P. Glynn"
16650,3004,"Ramankutty, Padmaja"
16651,3004,"Ryan, Megan"
16652,3004,"Lawes, Roger"
16653,3004,"Speijers, Jane"
16654,3004,"Renton, Michael"
16655,3005,"Miller, J. J."
16656,3005,"Curtis, T."
